2024-08-29T09:49:04.932641,interface,0.42,0.724,1.0
2024-08-29T09:49:05.056412,interface,0.433,0.458,0.103
2024-08-29T09:49:05.058775,interface,0.477,0.607,0.069
2024-08-29T09:49:05.061872,interface,0.484,0.547,0.071
2024-08-29T09:49:05.064177,interface,0.271,0.672,0.248
2024-08-29T09:49:05.066372,interface,0.327,0.479,0.087
2024-08-29T09:49:05.068458,interface,0.276,0.473,0.115
2024-08-29T09:49:05.070386,interface,0.225,0.428,0.114
2024-08-29T09:49:05.072701,interface,0.248,0.376,0.121
2024-08-29T09:49:05.074801,interface,0.262,0.278,0.06
2024-08-29T09:49:05.076818,interface,0.284,0.287,0.18
2024-08-29T09:49:05.078851,interface,0.261,0.293,0.035
2024-08-29T09:49:05.080738,interface,0.265,0.257,0.037
2024-08-29T09:49:05.082769,interface,0.32,0.326,0.154
2024-08-29T09:49:05.084792,interface,0.266,0.319,0.0
2024-08-29T09:49:05.086774,interface,0.332,0.377,0.056
2024-08-29T09:49:05.088520,interface,0.402,0.482,0.06599999
2024-08-29T09:49:05.090152,interface,0.383,0.417,0.069
2024-08-29T09:49:05.092142,interface,0.38,0.472,0.109
2024-08-29T09:49:05.093802,interface,0.379,0.527,0.072
2024-08-29T09:49:05.095895,interface,0.391,0.588,0.0
2024-08-29T09:49:05.097600,interface,0.428,0.552,0.102
2024-08-29T09:49:05.099555,interface,0.363,0.5809999,0.134
2024-08-29T09:49:05.101361,interface,0.261,0.54,0.167
2024-08-29T09:49:05.103704,interface,0.252,0.56,0.144
2024-08-29T09:49:05.105900,interface,0.325,0.602,0.171
2024-08-29T09:49:05.108012,interface,0.013,0.144,0.216
2024-08-29T09:49:05.109999,interface,0.305,0.492,0.171
2024-08-29T09:49:05.111992,interface,0.264,0.429,0.157
2024-08-29T09:49:05.113767,interface,0.287,0.538,0.129
2024-08-29T09:49:05.115987,interface,0.284,0.469,0.193
2024-08-29T09:49:05.117998,interface,0.215,0.415,0.043
2024-08-29T09:49:05.119998,interface,0.235,0.555,0.161
2024-08-29T09:49:05.121812,interface,0.336,0.46,0.146
2024-08-29T09:49:05.123823,interface,0.451,0.468,0.062
2024-08-29T09:49:05.125643,interface,0.385,0.675,0.178
2024-08-29T09:49:05.127419,interface,0.386,0.656,0.17
2024-08-29T09:49:05.129161,interface,0.338,0.653,0.187
2024-08-29T09:49:05.130912,interface,0.402,0.673,0.0
2024-08-29T09:49:05.132628,interface,0.651,0.526,0.0
2024-08-29T09:49:05.134715,interface,0.435,0.599,0.0
2024-08-29T09:49:05.136421,interface,0.456,0.547,0.088
2024-08-29T09:49:05.138008,interface,0.775,0.466,0.206
2024-08-29T09:49:05.139945,interface,0.617,0.55,0.013
2024-08-29T09:49:05.141561,interface,0.551,0.56,0.057
2024-08-29T09:49:05.143545,interface,0.183,0.573,0.144
2024-08-29T09:49:05.145635,interface,0.353,0.647,0.048
2024-08-29T09:49:05.147679,interface,0.127,0.369,0.319
2024-08-29T09:49:05.149732,interface,0.428,0.328,0.012
2024-08-29T09:49:05.151854,interface,0.958,0.0,0.637
2024-08-29T09:49:05.153607,interface,0.0,0.0,0.0
2024-08-29T09:49:05.155641,interface,0.617,0.342,0.0
2024-08-29T09:49:05.157719,interface,0.247,0.374,0.144
2024-08-29T09:49:05.159836,interface,0.47,0.078,0.188
2024-08-29T09:49:05.161819,interface,0.119,0.439,0.442
2024-08-29T09:49:05.163844,interface,0.125,0.446,0.436
2024-08-29T09:49:05.165769,interface,0.135,0.488,0.648
2024-08-29T09:49:05.167611,interface,0.485,0.203,0.26
2024-08-29T09:49:05.169665,interface,0.488,0.185,0.258
2024-08-29T09:49:05.171745,interface,0.504,0.195,0.272
2024-08-29T09:49:20.164805,interface,0.3,0.651,0.115
2024-08-29T09:49:41.409816,interface,0.253,0.396,0.189
2024-08-29T09:49:42.957788,interface,0.249,0.302,0.268
2024-08-29T09:49:42.983159,interface,0.232,0.26,0.25
2024-08-29T09:49:43.000700,interface,0.236,0.247,0.228
2024-08-29T09:49:43.019758,interface,0.239,0.292,0.217
2024-08-29T09:49:43.040703,interface,0.262,0.319,0.27
2024-08-29T09:49:45.022802,interface,0.261,0.472,0.196
2024-08-29T09:49:45.045682,interface,0.269,0.474,0.203
2024-08-29T09:49:45.242858,interface,0.268,0.635,0.119
2024-08-29T09:49:45.500725,interface,0.523,0.526,0.075
2024-08-29T09:49:45.718742,interface,0.367,0.305,0.025
2024-08-29T09:49:45.757678,interface,0.256,0.354,0.0
2024-08-29T09:49:45.798774,interface,0.0,0.732,0.241
2024-08-29T09:49:45.896692,interface,0.376,0.651,0.162
2024-08-29T09:49:45.919675,interface,0.357,0.6,0.15
2024-08-29T09:49:45.939678,interface,0.345,0.764,0.242
2024-08-29T09:49:45.976726,interface,0.328,0.912,0.368
2024-08-29T09:49:45.999723,interface,0.158,0.9610001,0.506
2024-08-29T09:49:46.134804,interface,0.322,0.837,0.448
2024-08-29T09:49:47.048766,interface,0.42,0.779,0.247
