2024-08-29T10:36:39.549299,interface,0.76,0.375,0.781
2024-08-29T10:36:39.625028,interface,0.723,0.369,0.796
2024-08-29T10:36:39.627005,interface,0.717,0.376,0.814
2024-08-29T10:36:39.628956,interface,0.876,0.371,0.912
2024-08-29T10:36:39.630891,interface,0.664,0.451,0.893
2024-08-29T10:36:39.644518,interface,0.705,0.454,0.874
2024-08-29T10:36:39.754339,interface,0.002,0.664,0.165
2024-08-29T10:36:39.774393,interface,0.0,0.623,0.23
2024-08-29T10:36:39.794252,interface,0.036,0.501,0.294
2024-08-29T10:36:39.873328,interface,0.108,0.429,0.446
2024-08-29T10:36:39.893294,interface,0.121,0.43,0.406
2024-08-29T10:36:40.190283,interface,0.182,0.397,0.298
2024-08-29T10:36:40.213326,interface,0.089,0.449,0.349
2024-08-29T10:36:40.310332,interface,0.635,0.801,0.0
2024-08-29T10:36:40.330257,interface,1.0,0.891,0.0
2024-08-29T10:36:40.349320,interface,1.0,0.656,0.765
2024-08-29T10:36:40.370480,interface,1.0,0.491,1.0
2024-08-29T10:36:40.390411,interface,0.983,0.536,0.805
2024-08-29T10:36:40.448354,interface,0.871,0.597,0.643
2024-08-29T10:36:40.469334,interface,1.0,0.603,0.829
2024-08-29T10:36:40.489276,interface,1.0,0.592,0.8450001
2024-08-29T10:36:40.509293,interface,0.861,0.634,0.724
2024-08-29T10:36:40.628764,interface,0.05900001,0.521,0.292
2024-08-29T10:36:40.646261,interface,0.0,0.479,0.446
2024-08-29T10:36:40.670278,interface,0.094,0.416,0.596
2024-08-29T10:36:40.706267,interface,0.347,0.335,0.822
2024-08-29T10:36:40.730249,interface,0.428,0.34,0.8349999
2024-08-29T10:36:40.844262,interface,0.215,0.4,1.0
2024-08-29T10:36:40.867276,interface,0.225,0.461,0.879
2024-08-29T10:36:40.925304,interface,0.368,0.431,0.883
2024-08-29T10:36:41.005337,interface,0.432,0.435,0.885
2024-08-29T10:36:41.123274,interface,0.679,0.4,0.849
2024-08-29T10:36:41.996274,interface,0.207,0.42,0.77
2024-08-29T10:36:42.021305,interface,0.208,0.444,0.736
2024-08-29T10:36:42.909382,interface,0.19,0.449,0.71
2024-08-29T10:36:42.928263,interface,0.139,0.484,0.743
2024-08-29T10:36:42.951256,interface,0.114,0.522,0.696
2024-08-29T10:36:43.449352,interface,0.079,0.396,0.368
2024-08-29T10:36:43.470276,interface,0.074,0.408,0.366
2024-08-29T10:36:43.484263,interface,0.043,0.4,0.278
2024-08-29T10:36:43.510345,interface,0.0,0.461,0.447
2024-08-29T10:36:43.526367,interface,0.0,0.692,0.503
2024-08-29T10:36:43.547340,interface,0.24,0.84,0.281
2024-08-29T10:36:43.566246,interface,0.521,0.817,0.157
2024-08-29T10:36:43.584259,interface,0.832,0.779,0.271
