2024-08-29T10:04:53.215521,interface,0.568,0.782,0.257
2024-08-29T10:04:54.116240,interface,0.523,0.577,0.0
2024-08-29T10:04:57.924472,interface,0.46,0.572,0.032
2024-08-29T10:04:58.764850,interface,0.402,0.486,0.037
2024-08-29T10:05:17.068838,interface,0.475,0.567,0.067
2024-08-29T10:05:17.233439,interface,0.437,0.768,0.005
2024-08-29T10:05:17.250163,interface,0.472,0.584,0.007
2024-08-29T10:05:19.291972,interface,0.478,0.682,0.006
2024-08-29T10:05:19.414174,interface,0.35,0.8820001,0.787
2024-08-29T10:05:19.490423,interface,0.752,0.765,0.333
2024-08-29T10:05:19.530423,interface,0.219,0.747,0.409
2024-08-29T10:05:19.551383,interface,0.009,0.856,0.505
2024-08-29T10:05:19.571290,interface,0.13,0.8349999,0.074
2024-08-29T10:05:19.591399,interface,0.895,0.609,0.518
2024-08-29T10:05:19.611307,interface,0.018,0.817,0.132
2024-08-29T10:05:19.632338,interface,0.177,0.732,0.193
2024-08-29T10:05:19.849378,interface,0.234,0.617,0.739
2024-08-29T10:05:19.868292,interface,0.095,0.615,0.623
2024-08-29T10:05:19.886319,interface,0.169,0.773,0.04
2024-08-29T10:05:19.908326,interface,0.458,0.57,0.0
2024-08-29T10:05:19.927347,interface,0.678,0.462,0.087
2024-08-29T10:05:19.950314,interface,0.76,0.524,0.22
2024-08-29T10:05:20.026375,interface,0.251,0.74,0.276
2024-08-29T10:05:20.048398,interface,0.0,0.813,0.551
2024-08-29T10:05:20.068313,interface,0.102,0.738,0.562
2024-08-29T10:05:20.126336,interface,0.141,0.66,0.854
2024-08-29T10:05:20.164358,interface,0.278,0.569,0.039
2024-08-29T10:05:20.187359,interface,0.49,0.734,0.056
2024-08-29T10:05:20.245335,interface,0.0,0.668,0.611
2024-08-29T10:05:20.369163,interface,0.279,0.691,0.05
2024-08-29T10:05:20.383397,interface,0.385,0.707,0.124
2024-08-29T10:05:20.523314,interface,0.177,0.644,0.074
2024-08-29T10:05:20.546389,interface,0.387,0.679,0.146
2024-08-29T10:05:20.564502,interface,0.405,0.597,0.105
2024-08-29T10:05:23.641475,interface,0.476,0.777,0.193
2024-08-29T10:05:23.719401,interface,0.2,0.788,0.403
2024-08-29T10:05:23.742300,interface,0.326,0.797,0.317
2024-08-29T10:05:23.780348,interface,0.642,0.789,0.271
2024-08-29T10:05:23.920341,interface,0.488,0.573,0.089
2024-08-29T10:05:23.978342,interface,0.537,0.617,0.094
2024-08-29T10:05:24.001372,interface,0.475,0.666,0.072
2024-08-29T10:05:24.157369,interface,0.371,0.633,0.151
2024-08-29T10:05:24.176281,interface,0.433,0.575,0.04
2024-08-29T10:05:24.534385,interface,0.34,0.732,0.034
2024-08-29T10:05:24.694325,interface,0.496,0.562,0.0
2024-08-29T10:05:55.909415,interface,0.46,0.58,0.126
2024-08-29T10:05:55.950373,interface,0.459,0.82,0.244
2024-08-29T10:05:56.027473,interface,0.55,0.673,0.141
2024-08-29T10:05:56.089373,interface,0.908,0.495,0.332
2024-08-29T10:05:56.148311,interface,0.183,0.675,0.06599999
2024-08-29T10:05:56.169371,interface,0.953,0.767,0.389
2024-08-29T10:05:56.227327,interface,0.451,0.537,0.017
2024-08-29T10:05:56.248324,interface,0.456,0.731,0.174
2024-08-29T10:05:56.286337,interface,0.315,0.757,0.159
2024-08-29T10:05:56.306319,interface,0.316,0.748,0.236
2024-08-29T10:05:56.544332,interface,0.335,0.0,0.617
2024-08-29T10:05:56.566364,interface,0.0,0.863,0.157
2024-08-29T10:05:56.586361,interface,0.305,0.686,0.223
2024-08-29T10:05:56.664348,interface,0.04,0.428,0.565
2024-08-29T10:05:56.684323,interface,0.161,0.463,0.71
2024-08-29T10:05:56.723320,interface,0.655,0.409,0.136
2024-08-29T10:05:56.746336,interface,0.592,0.305,0.174
2024-08-29T10:05:56.765368,interface,0.18,0.511,0.209
2024-08-29T10:05:57.061460,interface,0.761,0.479,0.179
2024-08-29T10:05:57.101402,interface,0.268,0.515,0.163
2024-08-29T10:05:57.339359,interface,0.443,0.571,0.093
2024-08-29T10:05:57.439376,interface,0.354,0.638,0.103
2024-08-29T10:05:57.519314,interface,0.536,0.721,0.008
2024-08-29T10:05:57.596368,interface,0.45,0.657,0.122
